epoch,KF_E_m,KF_N_m,KF_U_m,KF_nobias_E_m,KF_nobias_N_m,KF_nobias_U_m,Single_E_m,Single_N_m,Single_U_m,C1_sat_count,C2_sat_count,L1_sat_count,L2_sat_count,ref_sat,condition,block_mode,R_diff_diag_coeff,R_diff_offdiag_coeff
407,-4.53963991076828,0.494647419485025,-0.384914186187674,-4.15050327084768,1.78475111832116,-1.92167870591077,-4.79371680847785,-0.428652214442306,1.2384125513413,8,8,8,8,23,normal,sector,4,2
408,-4.54755620385914,0.492866612657281,-0.384786524715736,-4.15746345425814,1.78614009945125,-1.92532687863963,-4.79825288541917,-0.37551129666778,1.22175438038261,8,8,8,8,23,normal,sector,4,2
409,-4.56008774780679,0.492483574017614,-0.387067500944637,-4.16903888852539,1.78892684876941,-1.93138368906932,-4.78131322019942,-0.37716244532558,1.44687332758621,8,8,8,8,23,normal,sector,4,2
410,-4.57222100003431,0.492546405756665,-0.386130543742993,-4.18021603107252,1.79215946846629,-1.93422256606847,-4.71691995993476,-0.396367009384845,1.47406777073273,8,8,8,8,23,normal,sector,4,2
411,-4.5780166174455,0.491167635888809,-0.38634413242372,-4.18505553880331,1.79395048655626,-1.93821198894999,-4.63426336534422,-0.351380061973846,1.44812214448639,8,8,8,8,23,normal,sector,4,2
412,-4.58325205649052,0.492525300856432,-0.387579299400582,-4.18933486816795,1.79847793948171,-1.94322299012765,-4.66089139525395,-0.448691888575258,1.62464960367663,8,8,8,8,23,normal,sector,4,2
413,-4.58675390156068,0.494280851346652,-0.388579068445179,-4.19188060355771,1.80340327792976,-1.94799859337304,-4.65408111640553,-0.451979757483623,1.68059384751333,8,8,8,8,23,normal,sector,4,2
414,-4.58989996011719,0.493477101199535,-0.39041883957174,-4.19407055243382,1.80576931574047,-1.9536141987004,-4.77895362757166,-0.487176614438846,1.80057416427445,8,8,8,8,23,normal,sector,4,2
415,-4.59927759489032,0.49405187649744,-0.393769513449385,-4.20249207752656,1.80951387899621,-1.96074070677883,-4.80595199244018,-0.459793653070014,1.77124980150352,8,8,8,8,23,normal,sector,4,2
416,-4.60680574395307,0.495146345598325,-0.397245672560638,-4.20906411690891,1.81377813605492,-1.96799270009088,-4.85802918364553,-0.519853997606295,1.92066248502854,8,8,8,8,23,normal,sector,4,2
417,-4.61461235996172,0.496581630734819,-0.399025692602963,-4.21591462323717,1.81838320914924,-1.973548554334,-4.9178285862856,-0.571685153938116,2.06407965221279,8,8,8,8,23,normal,sector,4,2
418,-4.6210688457571,0.498064680799518,-0.398188090208193,-4.22141499935216,1.82303604717177,-1.97648678614002,-4.96898534446625,-0.633716486166098,2.19327656371409,8,8,8,8,23,normal,sector,4,2
419,-4.62980417344417,0.497798166604318,-0.399798896265965,-4.22919421735883,1.8259393209344,-1.98187342639859,-5.01450862343734,-0.667663146083072,2.25314191625671,8,8,8,8,23,normal,sector,4,2
420,-4.6436392861776,0.496873422348823,-0.402187348945789,-4.24207322041186,1.82818436463673,-1.98803771327921,-5.0246560736191,-0.647725721081975,2.27919220178481,8,8,8,8,23,normal,sector,4,2
421,-4.66368311891591,0.496356002237034,-0.403272111198353,-4.26116094346979,1.83083673248277,-1.99289830973257,-5.08458246477289,-0.651405632190034,2.06333045131401,8,8,8,8,23,normal,sector,4,2
422,-4.67159544305538,0.496937849771387,-0.403459303633233,-4.26811715792885,1.83458836797495,-1.99686133636824,-5.00344536871785,-0.633450528492855,2.05137329019115,8,8,8,8,23,normal,sector,4,2
423,-4.67921536324622,0.496693391516072,-0.403446741165432,-4.2747809684393,1.83751369767746,-2.00062460810123,-4.99249521794434,-0.550019675582407,1.69105389896456,8,8,8,8,23,normal,sector,4,2
424,-4.68619690441724,0.495892273476669,-0.406981877051345,-4.28080639992993,1.83988236759589,-2.00793557818794,-4.92377261658894,-0.554111158651958,1.81415529441818,8,8,8,8,23,normal,sector,4,2
425,-4.69427448274538,0.496902441039345,-0.407377985458268,-4.28792786857767,1.84406232311639,-2.01210752079565,-4.9186361646721,-0.511008775251529,1.63598488692051,8,8,8,8,23,normal,sector,4,2
426,-4.69979425060557,0.49795480514772,-0.409017899884524,-4.29249152675747,1.8482844751826,-2.01752326942271,-4.88357947315912,-0.530927612625133,1.83282833299071,8,8,8,8,23,normal,sector,4,2
427,-4.70899943622904,0.497961045122917,-0.411778162171219,-4.30074060270055,1.85146050311562,-2.02405936591019,-4.92468889898698,-0.534058203632212,1.86144306492293,8,8,8,8,23,normal,sector,4,2
428,-4.7186020865754,0.50035652234527,-0.414188989113398,-4.3093871433665,1.8570257682958,-2.03024602705317,-4.97575103366166,-0.485631422055114,1.68023233657349,8,8,8,8,23,normal,sector,4,2
429,-4.7284974917958,0.500067831681478,-0.416369582770003,-4.31832643890651,1.85990686558984,-2.03620245491057,-4.97689302301116,-0.45182870390072,1.7262815341783,8,8,8,8,23,normal,sector,4,2
430,-4.742286715763,0.499193747441965,-0.41720752473701,-4.33115955319332,1.86220256930816,-2.04081623107837,-4.94118739602764,-0.40847837403178,1.60727791950608,8,8,8,8,23,normal,sector,4,2
431,-4.74897801583837,0.499962469422931,-0.41951013809546,-4.3368947435883,1.86614107924695,-2.04689467863761,-4.97324123280688,-0.41975837333605,1.56102782514066,8,8,8,8,23,normal,sector,4,2
432,-4.76222086981767,0.498940225960861,-0.421177679224555,-4.3491814878872,1.86828862374271,-2.0523380539675,-5.01410729463107,-0.371389873468474,1.30660161894641,8,8,8,8,23,normal,sector,4,2
433,-4.77671511907413,0.497857547913849,-0.422882372498497,-4.36271962746327,1.87037573365353,-2.05781858144224,-4.88456388718877,-0.306124367876098,1.32511286368902,8,8,8,8,23,normal,sector,4,2
434,-4.77756217358628,0.503138032225385,-0.423707682633133,-4.36261057229502,1.87882600592289,-2.06241972577767,-4.83231612262859,-0.349294308486634,1.50838054047287,8,8,8,8,23,normal,sector,4,2
435,-4.78978966198692,0.502467145123683,-0.424934982542912,-4.37388195101527,1.88132490677902,-2.06742285988824,-4.8200980419746,-0.330946342465275,1.27685581267073,8,8,8,8,23,normal,sector,4,2
436,-4.80206844173352,0.498304061156807,-0.428290906307553,-4.38520462108148,1.88033161076997,-2.07455461785367,-4.84085698785936,-0.270837494324188,1.07161266323093,8,8,8,8,23,normal,sector,4,2
437,-4.81658776436263,0.496546937037867,-0.428456602935288,-4.39876783403019,1.88174427460886,-2.0784961486822,-4.94927133688361,-0.374986782665622,1.29960565983574,8,8,8,8,23,normal,sector,4,2
438,-4.82987028945279,0.494269966409457,-0.428522473110033,-4.41109424943996,1.88263709193827,-2.08233785305774,-5.14015027748257,-0.499290263712296,1.52917063432142,8,8,8,8,23,normal,sector,4,2
439,-4.84890347229922,0.492862362886191,-0.42684293508202,-4.42917132260599,1.88439927637284,-2.08443414923052,-5.22319670932171,-0.619859926885442,1.89633406884273,8,8,8,8,23,normal,sector,4,2
440,-4.8638811820389,0.492680575065014,-0.427600699006912,-4.44319292266527,1.88738727650949,-2.08896774735621,-5.25841688090796,-0.642204419489246,2.09563535593304,8,8,8,8,23,normal,sector,4,2
